Tungsten	W	74	183.84	19250	3695.15	5828.15	Solid	3695	5828	\N	\N	35	800	\N	207	\N	\N	170	4.5e-06	17600	9.5501e-06	2.57e+09	7500000	3.43e+09	3.1e+11	1.61e+11	4.11e+11	0.28	\N	5174	6	2.36	78.6	\N	\N	4.1	3089	EU231-143-9	2	1	1	\N	Wolfram	d	6	6	[Kr]4d105s25p3	Gray	\N	CAS7440-33-7	CID23964	Gmelin16317	\N	Conductor	2e+07	5e-08	0.015	Paramagnetic	\N	3.9e-09	7.17e-10	7.51e-05	5e-08	4e-07	1.2e-05	0.00011	1.2e-08	\N	1.93e-10	1.46e-10	\N	Im_\n3m	229	Inf	Inf	\N	5D0	18.4	0.0036	6	6	a93aaa96-41e5-47dd-a0b1-8e27582d109a
Rhenium	Re	75	186.207	21020	3459.15	5869.15	Solid	3459	5869	\N	\N	33	705	\N	\N	\N	\N	48	6.2e-06	18900	8.85856e-06	1.32e+09	7e+06	2.45e+09	3.7e+11	1.78e+11	4.63e+11	0.3	\N	4700	7	1.9	14.5	\N	\N	\N	\N	EU231-124-5	\N	\N	\N	\N	\N	d	7	6	[Rn]5f146d107s1	Gray	\N	CAS7440-15-5	CID23947	Gmelin16243	NSC600662	Conductor	5600000	1.8e-07	1.7	\N	\N	4.6e-09	8.57e-10	9.67e-05	2e-08	1e-08	4.9e-06	2.6e-07	1e-10	\N	1.88e-10	1.59e-10	\N	P63/mmc	194	Inf	Inf	\N	6S5/2	90	0.016	6	7	dd456123-2a40-4bc2-9023-405b5b5e72aa
Osmium	Os	76	190.23	22610	3306.15	5285.15	Solid	3306	5285	5841000	\N	31	630	\N	158.32	\N	\N	88	5.1e-06	20000	8.4135e-06	3.92e+09	7e+06	\N	\N	2.22e+11	\N	0.25	\N	4940	6	2.2	106.1	\N	\N	4.1	3089	EU231-114-0	4	\N	1	RTECSZE1280000	\N	d	8	6	[Kr]4d105s25p6	SlateGray	\N	CAS7440-04-2	CID23937	Gmelin16234	NSC607772	Conductor	1.2e+07	8.1e-08	0.66	Paramagnetic	\N	6e-10	1.1e-10	1.4e-05	3e-07	2e-07	6.6e-05	1.8e-07	\N	\N	1.85e-10	1.28e-10	\N	P63/mmc	194	Inf	Inf	\N	5D4	15	0.0023	6	8	8b09c99b-f1b0-48c9-9773-7c897a4d07d9
Iridium	Ir	77	192.217	22650	2739.15	4701.15	Solid	2739	4701	\N	\N	26	560	\N	\N	\N	\N	150	6.4e-06	19000	8.4864e-06	1.67e+09	6500000	1.76e+09	3.2e+11	2.1e+11	5.28e+11	0.26	\N	4825	6	2.2	151	\N	\N	4.1	3089	EU231-095-9	\N	\N	\N	\N	\N	d	9	6	[Rn]5f146d107s27p2	Silver	\N	CAS7439-88-5	CID23924	Gmelin16298	\N	Conductor	2.1e+07	4.7e-08	0.11	Paramagnetic	\N	2.3e-09	4.42e-10	5.21e-05	2e-07	2e-07	5.4e-05	4e-08	\N	\N	1.8e-10	1.37e-10	\N	Fm_\n3m	225	Inf	Inf	\N	4F9/2	425	0.08	6	9	8bcbf4d2-3a6b-45b3-bb43-fb8672a5f66d
Platinum	Pt	78	195.078	21090	2041.45	4098.15	Solid	2041.4	4098	\N	\N	20	490	\N	195	\N	\N	72	8.8e-06	19770	9.2498e-06	3.92e+08	3500000	5.49e+08	2.3e+11	6.1e+10	1.68e+11	0.38	\N	2680	6	2.28	205.3	\N	\N	4.1	3089	EU231-116-1	2	1	0	\N	\N	d	10	6	[Xe]5d16s2	Gray	\N	CAS7440-06-4	CID23939	Gmelin79607	\N	Conductor	9400000	1.1e-07	\N	Paramagnetic	\N	1.22e-08	2.38e-09	0.0002573	5e-07	9e-07	9.8e-05	3.7e-06	\N	\N	1.77e-10	1.28e-10	1.75e-10	Fm_\n3m	225	Inf	Inf	\N	3D3	10	0.002	6	10	e7387ee1-aaf5-4ffe-b793-db7781e203e3
Gold	Au	79	196.96655	19300	1337.33	3129.15	Solid	1337.33	3129	\N	\N	12.5	330	\N	\N	\N	\N	320	1.42e-05	17310	1.021e-05	2.45e+09	2500000	2.16e+08	2.2e+11	2.7e+10	7.8e+10	0.44	\N	1740	5	2.54	222.8	\N	\N	\N	\N	EU231-165-9	0	2	0	\N	Aurum	d	11	6	[Rn]5f146d107s27p5	Gold	\N	CAS7440-57-5	CID23985	Gmelin16246	\N	Conductor	4.5e+07	2.2e-08	\N	Diamagnetic	\N	-1.8e-09	-3.55e-10	-3.47e-05	6e-08	1e-07	1.7e-05	3.1e-07	5e-09	1e-05	1.74e-10	1.44e-10	1.66e-10	Fm_\n3m	225	Inf	Inf	\N	2S1/2	98.7	0.017	6	11	e710410e-704e-426f-86e3-7c0aece937c0
Mercury	Hg	80	200.59	13534	234.32	629.88	Liquid	234.32	629.88	\N	1750	2.29	59.2	\N	\N	\N	\N	8.3	\N	13534	1.48212e-05	\N	\N	\N	2.5e+10	\N	\N	\N	1.000933	1407	2	2	0	\N	\N	8	2809	EU231-106-7	0	3	0	\N	Hydrargyrum	d	12	6	[Rn]5f146d107s27p6	Silver	\N	CAS7439-97-6	CID26623	Gmelin1623	\N	Conductor	1e+06	9.6e-07	4.154	Diamagnetic	\N	-2.1e-09	-4.21e-10	-2.84e-05	1e-07	2e-06	2.5e-05	6.7e-06	5e-09	\N	1.71e-10	1.49e-10	1.55e-10	R_\n3m	166	Inf	Inf	\N	1S0	374	0.063	6	12	acdc70c8-d5fa-4f15-923a-f3574672bd9a
Thallium	Tl	81	204.3833	11850	577.15	1746.15	Solid	577	1746	227000	\N	4.2	165	\N	5193.1	\N	\N	46	2.99e-05	11220	1.72475e-05	26400000	1200000	\N	4.3e+10	2.8e+09	8e+09	0.45	\N	818	3	1.62	19.2	\N	\N	\N	1707	EU231-138-1	\N	\N	\N	RTECSMH6520000	\N	p	13	6	1s2	Silver	\N	CAS7440-28-0	CID105005	Gmelin16308	\N	Conductor	6700000	1.5e-07	2.38	Diamagnetic	\N	-3e-09	-6.13e-10	-3.56e-05	5e-08	1e-07	7.8e-06	5.3e-05	1e-10	\N	1.56e-10	1.48e-10	1.96e-10	P63/mmc	194	Inf	Inf	\N	2P1/2	3.4	0.0006	6	13	8c686eb5-87c5-4d79-bb15-9d62d3fcd5f3
Lead	Pb	82	207.2	11340	600.61	2022.15	Solid	600.61	2022	\N	\N	4.77	178	\N	196	\N	\N	35	2.89e-05	10660	1.8272e-05	38300000	1500000	\N	4.6e+10	5.6e+09	1.6e+10	0.44	\N	1260	4	2.33	35.1	\N	\N	\N	3077	EU231-100-4	0	2	0	\N	Plumbum	p	14	6	[Xe]4f66s2	SlateGray	\N	CAS7439-92-1	CID73212	Gmelin16240	\N	Conductor	4800000	2.1e-07	7.2	Diamagnetic	\N	-1.5e-09	-3.11e-10	-1.7e-05	1e-06	1e-06	0.00014	0.00099	3e-09	0.00017	1.54e-10	1.47e-10	2.02e-10	Fm_\n3m	225	Inf	Inf	\N	3P0	0.171	3e-05	6	14	cb639894-06c9-40ca-8541-7f351784ca53
Bismuth	Bi	83	208.98038	9780	544.45	1837.15	Solid	544.4	1837	\N	\N	10.9	160	\N	1030	\N	\N	8	1.34e-05	10050	2.1368e-05	94200000	2250000	\N	3.1e+10	1.2e+10	3.2e+10	0.33	\N	1790	5	2.02	91.2	\N	\N	6.1	3080	EU231-177-4	\N	\N	\N	RTECSED7350000	\N	p	15	6	[He]2s22p1	Gray	\N	CAS7440-69-9	CID5359367	Gmelin16267	\N	Conductor	770000	1.3e-06	\N	Diamagnetic	\N	-1.7e-08	-3.6e-09	-0.00017	7e-08	1e-06	6.9e-06	2.5e-06	2e-09	\N	1.43e-10	1.46e-10	\N	C12/m1	12	5.9926e+26	8.70504e+26	AlphaEmission	4S3/2	0.034	6e-06	6	15	53fafafd-b5ed-41db-af19-b130746d23e8
Polonium	Po	84	209	9196	527.15	1235.15	Solid	527	1235	\N	\N	13	100	\N	182	\N	\N	\N	\N	\N	2.2727e-05	\N	\N	\N	\N	\N	\N	\N	\N	\N	6	2	183.3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	p	16	6	[Xe]4f96s2	Silver	\N	CAS7440-08-6	\N	\N	\N	Conductor	2300000	4.3e-07	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2e-18	0	1.35e-10	\N	\N	Pm-3m	221	3220234000	4639534000	AlphaEmission	3P2	0.5	\N	6	16	6387cfa4-0d7e-4593-952b-622c99f313b9
Astatine	At	85	210	\N	575.15	\N	Solid	575	\N	5043000	\N	6	40	\N	919	\N	\N	2	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	7	2.2	270.1	\N	\N	\N	\N	\N	\N	\N	\N	RTECSRS2060000	\N	p	17	6	[He]2s22p4	Silver	\N	CAS7440-68-8	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	1.27e-10	\N	\N	\N	\N	29016	42120	BetaPlusDecay	2P3/2	\N	\N	6	17	ee4fdeae-0c66-4496-b9af-c210f0d84a64
Hassium	Hs	108	277	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	d	8	7	[Rn]5f137s2	\N	\N	CAS54037-57-9	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	\N	\N	3996	5004	AlphaEmission	5D4	\N	\N	7	8	50614992-1b5f-4d83-92bb-881052380edd
Radon	Rn	86	222	9.73	202.15	211.45	Gas	202	211.3	\N	377	3	17	\N	168	5/3	\N	0.00361	\N	\N	0.02282	\N	\N	\N	\N	\N	\N	\N	\N	\N	6	\N	0	\N	\N	7	2912	EU233-146-0	\N	\N	\N	\N	\N	p	18	6	[Xe]4f126s2	Colorless	Monoatomic	CAS10043-92-2	CID24857	Gmelin16242	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	6e-20	\N	1.2e-10	1.45e-10	\N	\N	\N	330349.968	476590.0032	AlphaEmission	1S0	0.7	\N	6	18	7e8f28c2-210a-4f32-a570-54d1ff94edac
Francium	Fr	87	223	\N	\N	\N	Solid	\N	\N	35000000	\N	2	65	\N	1230	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3	0.7	\N	\N	\N	\N	\N	\N	\N	\N	\N	RTECSVY0686000	\N	s	1	7	[Ne]3s1	Silver	\N	CAS7440-73-5	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	21.7	31.7	BetaDecay	2S1/2	\N	\N	7	1	da8ce7d5-c6b0-4a45-a33b-7ca0a9b3f16e
Radium	Ra	88	226	5000	973.15	2010.15	Solid	973	2010	\N	\N	8	125	\N	154	\N	\N	19	\N	\N	4.52e-05	\N	\N	\N	\N	\N	\N	\N	\N	\N	2	0.9	\N	\N	\N	\N	\N	EU231-122-4	\N	\N	\N	\N	\N	s	2	7	[Xe]4f145d16s2	Silver	\N	CAS7440-14-4	CID6328144	Gmelin40437	\N	Conductor	1e+06	1e-06	\N	\N	\N	\N	\N	\N	\N	\N	\N	9.9e-12	1e-15	1e-13	\N	\N	\N	Im_\n3m	229	50148600000	72857400000	AlphaEmission	1S0	20	\N	7	2	623a1418-3911-466b-8bd9-3ec5e382cfea
Actinium	Ac	89	227	10070	1323.15	3473.15	Solid	1323	3473	\N	\N	14	400	\N	710	\N	\N	12	\N	\N	2.25422e-05	\N	\N	\N	\N	\N	\N	\N	\N	\N	3	1.1	\N	\N	\N	\N	\N	\N	\N	\N	\N	RTECSVW0400000	\N	f	\N	7	[Ne]3s23p2	Silver	\N	CAS7440-34-8	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	Fm_\n3m	225	687146210	991336894	BetaDecay	2D3/2	810	0.079	9.5	3	80470f1e-423d-4019-9a57-d395c37ccbb5
Thorium	Th	90	232.0381	11724	2023.15	5093.15	Solid	2023	5093	\N	\N	16	530	\N	132	\N	\N	54	1.1e-05	\N	1.97917e-05	4e+08	3e+06	3.5e+08	5.4e+10	3.1e+10	7.9e+10	0.27	\N	2490	4	1.3	\N	403.15	\N	7	2975	EU231-139-7	\N	\N	\N	RTECSYO7175000	\N	f	\N	7	[Xe]4f145d46s2	Silver	\N	CAS7440-29-1	CID23960	Gmelin16314	\N	Conductor	6700000	1.5e-07	1.38	\N	\N	5.3e-09	1.23e-09	6.21e-05	4e-08	3e-08	3.9e-06	0.0006	4e-12	0	\N	\N	\N	Fm_\n3m	225	4.434524e+17	6.397889e+17	AlphaEmission	3F2	7.4	0.001	9.5	4	f22554bd-1819-4072-9739-e90838edb9fa
Protactinium	Pa	91	231.03588	15370	1845.15	4273.15	Solid	1845	4273	7991000	\N	15	470	\N	478.2	\N	\N	47	\N	\N	1.50316e-05	\N	\N	\N	\N	\N	\N	\N	\N	\N	5	1.5	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	7	[Ne]3s23p5	Silver	\N	CAS7440-13-3	\N	\N	\N	Conductor	5600000	1.8e-07	1.4	\N	\N	3.25e-08	7.509e-09	0.0004995	\N	\N	\N	9.9e-13	2e-23	0	\N	\N	\N	I4/mmm	139	1034133520000	1491179660000	AlphaEmission	4K11/2	500	\N	9.5	5	3f4cd551-293e-47aa-9353-899fa44bcf1e
Uranium	U	92	238.02891	19050	1408.15	4200.15	Solid	1408	4200	\N	\N	14	420	\N	131	\N	\N	27	1.39e-05	17300	1.2495e-05	2.4e+09	6e+06	1.96e+09	1e+11	1.11e+11	2.08e+11	0.23	\N	3155	6	1.38	\N	\N	\N	7	2979	EU231-170-6	\N	\N	\N	\N	\N	f	\N	7	[Xe]4f145d76s2	Silver	\N	CAS7440-61-1	CID23989	Gmelin16315	\N	Conductor	3600000	2.8e-07	0.68	\N	\N	2.15e-08	5.118e-09	0.0004096	2e-08	1e-07	9.8e-07	0.00018	3.3e-07	1e-07	\N	\N	1.86e-10	Cmcm	63	1.4101534e+17	2.03426692e+17	AlphaEmission	5L6	7.57	0.0005	9.5	6	ea11a009-ac4d-4eb7-a301-30bda9c06eab
Neptunium	Np	93	237	20450	917.15	4273.15	Solid	917	4273	\N	\N	10	335	\N	631	\N	\N	6	\N	\N	1.15892e-05	\N	\N	\N	\N	\N	\N	\N	\N	\N	6	1.36	\N	\N	\N	\N	\N	\N	\N	\N	\N	RTECSEW8040000	\N	f	\N	7	[Ar]4s2	Silver	\N	CAS7439-99-8	\N	\N	\N	Conductor	830000	1.2e-06	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	Pnma	62	6.766907e+13	9.7622608e+13	AlphaEmission	6L11/2	180	\N	9.5	7	f54735cc-b6d6-408e-b3d5-bb351e50d95f
Plutonium	Pu	94	244	19816	913.15	3503.15	Solid	913	3503	172000000	\N	\N	325	\N	139.5	\N	\N	6	\N	16630	1.23133e-05	\N	\N	\N	\N	4.3e+10	9.6e+10	0.21	\N	2260	6	1.28	\N	\N	\N	\N	\N	EU231-117-7	\N	\N	\N	RTECSOV4550000	\N	f	\N	7	[Xe]4f145d106s2	Silver	\N	CAS7440-07-5	CID23940	Gmelin40432	\N	Conductor	670000	1.5e-06	\N	\N	\N	3.14e-08	7.662e-09	0.0006222	\N	0	0	0	0	0	\N	\N	\N	P121/m1	11	2.501122e+15	3.59556e+15	AlphaEmission	7F0	1.7	\N	9.5	8	dafdca9b-8299-4fa0-b24c-951133c70ee4
Americium	Am	95	243	\N	1449.15	2284.15	Solid	1449	2284	\N	\N	\N	\N	\N	489	\N	\N	10	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4	1.3	\N	\N	\N	\N	\N	\N	\N	\N	\N	RTECSYW1355000	\N	f	\N	7	[Ar]3d34s2	Silver	\N	CAS7440-35-9	\N	\N	\N	\N	\N	\N	0.6	\N	\N	5.15e-08	1.251e-08	\N	\N	0	0	0	0	0	\N	\N	\N	P63/mmc	194	233017520000	3.35901e+11	AlphaEmission	8S7/2	74	\N	9.5	9	32e5dd29-0da7-4ec5-bb8a-dc52b287dcc8
Curium	Cm	96	247	13510	1618.15	3383.15	Solid	1618	3383	\N	\N	\N	\N	\N	122	\N	\N	\N	\N	\N	1.82828e-05	\N	\N	\N	\N	\N	\N	\N	\N	\N	4	1.3	\N	\N	\N	\N	\N	\N	\N	\N	\N	RTECSEB2600000	\N	f	\N	7	[Xe]4f145d106s26p3	Silver	\N	CAS7440-51-9	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	P63/mmc	194	4.92024e+14	7.0965e+14	AlphaEmission	9D2	60	\N	9.5	10	c8fd424b-fd86-4e40-8148-7057b5a77c6b
Berkelium	Bk	97	247	14780	1323.15	\N	Solid	1323	\N	\N	\N	\N	\N	\N	449	\N	\N	10	\N	\N	1.67118e-05	\N	\N	\N	\N	\N	\N	\N	\N	\N	4	1.3	\N	\N	\N	\N	\N	\N	\N	\N	\N	RTECSNO4565500	\N	f	\N	7	[Ar]3d64s2	\N	\N	CAS7440-40-6	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	P63/mmc	194	43493660000	62796140000	AlphaEmission	6H15/2	710	\N	9.5	11	85fc7ce5-01d5-4a8d-a29a-c82db3a76023
Californium	Cf	98	251	15100	1173.15	\N	Solid	1173	\N	6280000	\N	\N	\N	\N	93.65	\N	\N	\N	\N	\N	1.662e-05	\N	\N	\N	\N	\N	\N	\N	\N	\N	4	1.3	\N	\N	\N	\N	\N	\N	\N	\N	\N	RTECSVE3750000	\N	f	\N	7	[Xe]4f145d106s26p6	\N	\N	CAS7440-71-3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	P63/mmc	194	28404924000	4.1002e+10	AlphaEmission	5I8	2900	\N	9.5	12	5e9a7213-3a92-4820-94cc-4db381f291bc
Einsteinium	Es	99	252	\N	1133.15	\N	Solid	1133	\N	\N	\N	\N	\N	\N	384.4	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4	1.3	\N	\N	\N	\N	\N	\N	\N	\N	\N	RTECSGL5325000	\N	f	\N	7	[Ar]3d104s1	\N	\N	CAS7429-92-7	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	\N	\N	40755988	58822100	AlphaEmission	5I15/2	160	\N	9.5	13	6c3fd9dd-a89c-4956-91bd-057dec880baf
Fermium	Fm	100	257	\N	1800.15	\N	\N	1800	\N	\N	\N	\N	\N	\N	120	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3	1.3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	7	[Rn]6d17s2	\N	\N	CAS7440-72-4	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	\N	\N	8683200	12529728	AlphaEmission	3H6	5800	\N	9.5	14	4c6b2c71-eff4-4994-99f0-d4f865d3e80b
Mendelevium	Md	101	258	\N	1100.15	\N	\N	1100	\N	\N	\N	\N	\N	\N	321.4	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3	1.3	\N	\N	\N	\N	\N	\N	\N	\N	\N	RTECSLY5200000	\N	f	\N	7	[Ar]3d104s24p2	\N	\N	CAS7440-11-1	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	\N	\N	4449600	6420384	AlphaEmission	2F7/2	\N	\N	9.5	15	875cfe19-1d7f-49d8-b0fb-9cdaf957ed12
Nobelium	No	102	259	\N	1100.15	\N	\N	1100	\N	\N	\N	\N	\N	\N	116	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3	1.3	\N	\N	\N	\N	\N	\N	\N	\N	\N	RTECSYR3490000	\N	f	\N	7	[Rn]5f36d17s2	\N	\N	CAS10028-14-5	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	\N	\N	10008	20016	AlphaEmission	1S0	\N	\N	9.5	16	9df94798-a533-4042-9cbe-c654b164cf01
Lawrencium	Lr	103	262	\N	1900.15	\N	\N	1900	\N	10340000	\N	\N	\N	\N	947.3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	RTECSEF9100000	\N	d	3	7	[Ar]3d104s24p5	\N	\N	CAS22537-19-5	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	\N	\N	36000	51840	AlphaEmission	2P1/2	\N	\N	9.5	17	044298ee-15b7-4af3-b001-da86849ad140
Rutherfordium	Rf	104	261	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	d	4	7	[Rn]5f77s2	\N	\N	CAS53850-36-5	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	\N	\N	47160	68040	AlphaEmission	3F2	\N	\N	7	4	c352443c-3fbc-4e5f-89af-5d57be75a0d6
Dubnium	Db	105	262	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	300	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	5	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	RTECSWK7849000	\N	d	5	7	[Kr]5s2	\N	\N	CAS53850-35-4	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	\N	\N	20016	29988	AlphaEmission	4F3/2	\N	\N	7	5	d7955bda-dd52-4e59-b6d1-4f04b965821d
Seaborgium	Sg	106	266	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	6	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	d	6	7	[Rn]5f107s2	\N	\N	CAS54038-81-2	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	\N	\N	6984	10008	AlphaEmission	5D0	\N	\N	7	6	f83135cc-7722-4e96-ae0f-c56afd8a46e4
Bohrium	Bh	107	264	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	265	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	7	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	RTECSQT9900000	\N	d	7	7	[Kr]4d45s1	\N	\N	CAS54037-14-8	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	\N	\N	5400	7812	AlphaEmission	6S5/2	\N	\N	7	7	77843686-d9fc-4a76-b528-1cfc26c8ddac
Meitnerium	Mt	109	268	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	238	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	d	9	7	[Kr]4d75s1	\N	\N	CAS54038-01-6	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	\N	\N	30	43.3	AlphaEmission	4F9/2	\N	\N	7	9	5ae22b92-019b-4053-a8f7-8e2d7dc8ad2d
Darmstadtium	Ds	110	281	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	d	10	7	[Rn]5f146d27s2	\N	\N	CAS54083-77-1	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	\N	\N	4	5.833	AlphaEmission	3D3	\N	\N	7	10	725b7aa5-5f9a-46dd-8e93-9ad812d0fe9b
Roentgenium	Rg	111	272	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	235	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	RTECSVW3500000	\N	d	11	7	[Kr]4d105s1	\N	\N	CAS54386-24-2	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	\N	\N	10	14.5	AlphaEmission	2S1/2	\N	\N	7	11	2ab16d31-2c14-4be1-b117-d94898373994
Ununbium	Uub	112	285	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	d	12	7	[Rn]5f146d57s2	\N	\N	CAS54084-26-3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	\N	\N	40	58.3	AlphaEmission	1S0	\N	\N	7	12	e500a45b-7b34-4cb3-90e8-11153c36e0a7
Ununtrium	Uut	113	284	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	217	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	RTECSXP7320000	\N	p	13	7	[Kr]4d105s25p2	\N	\N	CAS54084-70-7	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	\N	\N	20	28.3	AlphaEmission	2P1/2	\N	\N	7	13	c8a2f737-e3cb-4196-b829-4c9658a2a439
Ununquadium	Uuq	114	289	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	p	14	7	[Rn]5f146d97s1	\N	\N	CAS54085-16-4	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	\N	\N	1.33	2	AlphaEmission	3P0	\N	\N	7	14	1ec884a8-bab8-4248-ae21-ab1643fdb349
Ununpentium	Uup	115	288	\N	\N	\N	\N	\N	\N	11700000	\N	\N	\N	\N	429	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	RTECSNN1575000	\N	p	15	7	[Kr]4d105s25p5	\N	\N	CAS54085-64-2	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	\N	\N	\N	\N	\N	1	1.5	AlphaEmission	4S3/2	\N	\N	7	15	271b16df-70bc-43c6-9ae5-7e5cbcec8d53
